Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-01-09,1906.361083984375,1938.7312577800942,1902.6160317037152,1935.9763806758958,3734173
2020-01-10,1905.6729736328125,1923.2785928420933,1900.8948670525256,1918.1131176598853,1915807
2020-01-13,1885.69970703125,1910.3216774885109,1880.8354254802457,1909.3747998846015,2843893
2020-01-14,1899.947509765625,1919.662530025515,1889.702736180538,1889.702736180538,2948452
2020-01-15,1917.165771484375,1920.6955964567649,1889.0139775712546,1905.1991729981269,2620681
2020-01-16,1927.4110107421875,1936.1922764956857,1906.9212505282098,1917.2091132065045,3117214
2020-01-17,1910.4512939453125,1940.1096918977858,1905.1996428490486,1929.0899682394966,3281059
2020-01-20,1868.481201171875,1930.337627352091,1856.299165320408,1889.6164311979296,5817599
2020-01-21,1869.084228515625,1882.42837300351,1857.8923653967538,1868.137140639768,1902980
2020-01-22,1899.947509765625,1902.6164223047788,1871.365259847378,1877.6499624645803,1773686
2020-01-23,1890.4996337890625,1913.6245264722568,1884.2438439944851,1906.7647715193734,2069866
2020-01-24,1883.98486328125,1890.499555204591,1872.42252275079,1890.499555204591,1319430
2020-01-27,1871.77490234375,1892.6562490034064,1868.1077162955946,1889.4204966079753,1549101
2020-01-28,1884.2867431640625,1887.7813983745964,1856.8907023647682,1875.8737857532556,1743024
2020-01-29,1859.13427734375,1887.0479127340807,1855.1650028407153,1885.3653633520757,2306761
2020-01-30,1844.6810302734375,1868.1077943305613,1833.5931006708743,1863.7934576231005,2098567
2020-01-31,1793.9444580078125,1850.2897397237982,1787.5161381966818,1846.0183776890453,3287223
2020-02-03,1814.1785888671875,1893.7349157687884,1806.1538804441655,1856.8905223506242,4728073
2020-02-04,1818.70849609375,1843.6884615345225,1800.4589375198532,1837.044425659397,3509339
2020-02-05,1852.18798828125,1860.9460077896163,1815.731842035042,1824.9644807273298,2439322
